10001d9a,mDiffusion0HorizontalDegree
a16b1b95,mAnimParamsBuffer[1]
a17d5d95,mDamy
a17e4ec1,Hair2_R_0004
a1822aeb,mHide_ViewAngle
a18b1355,mPlayerColRadius_Gnd
a1953796,Lose_Glng_St
a19876f5,ThrowHold_Nrml
a198e567,mFinalCrushColSize
a1995347,mWallDrop_Detach_Reject
a19feb5f,TalkWait
a1a23822,mThirdGroupSplashDepthScaleRateByWidth
a1a2f6d7,WaitShoot_Twins
a1a7b55e,mRotatePathRadius
a1a95c9,mRotateAxis
a1bb429f,mQuickPillarOutFrame
a1bd3257,SearchSt
a1c3a972,mCureRate
a1d37115,mBreakEyeAnimRate
a1daef57,mScale_Kp
a1ee7fa,mDynamicsSphereParams[0]
a1f451a5,mPostNoShotReqFrm
a1fafde0,mAreaOffset
a2145e0d,mTrackPaintableOffsetZ
a2181b1a,mCanopyOpenEndBias
a23eb402,Relieved
a242d2a0,mAttackPaintInitRadius
a244ea50,mPaintNearRadius
a249aaf3,mBulletThrough
a24c7a90,mEffect_BigDamageScaleRate
a252d057,Hair2_L_0002
a2625026,mMaxWatchMoveSpeed
a265cf58,WalkSlow
a26809a9,mDiveFrame
a274fcce,mFly_CeilingKr_Y
a277634,mCanopyHitOtherCanopyDamage
a284f351,mAnimSetIdx
a28998a1,mCanopyInitSpeed
a292511a,mInkConsume_Enemy
a297ab11,mUseGloveLv4
a29a3862,center3_0300
a29df4d8,mRejectMagShotL
a2a0fefc,mFootPaintOffsetYSink
a2cb27d9,front1_0103
a2cf6a52,mMaxDamageLock
a2d21df8,mSubWeaponName
a2d7d306,mSleepMoveDistance
a2e15585,mChargeKeepSniperCameraMoveStartFrm
a2eb32f4,mMinimumSetToRunStartFrameReceive
a2f40433,mTargetUpdateMinDistance
a309027a,mPitchLimitL
a3171025,mSplash_C_FirstAroundTotalNum
a32b0398,mOffsetZ
a34c1ab8,mDropSplashPaintRadius_FullCharge
a3570d2c,mFirstGroupSplashFirstDropRandomRateMin
a35c747b,mBaseAreaMin
a35f9ac4,ServiceWaitIida
a361780c,mLandSplashOffsetY
a3667ea3,mSlideKd
a366bc17,mIsKeepoutE2Reject
a36bdd6f,mSquidMotionBuffer[1]
a3701f9b,backA1_0103
a373c19c,side1_L_0001
a381dd68,mCoopInkConsumeCoreMin
a3842981,mSwingDownComboRepNumList
a384e529,ActorAnimInterpParams
a3854590,mLockOnNoPlayerToPlayerDelay
a38ef28d,NoMoney_Ed
a38ff32b,ThrowMiss_Rllr
a390191,mBulletBounceShotParams
a392c4ca,WaitGrindLeftTurn_Rllr
a39470cb,ComeOn_BBll
a397a02c,mSplash_A_InitVecYRate
a39fe55b,mShotCollisionHitRadiusRate
a3b3b6ae,mRandomRewardBuffer[0]
a3b62ffc,mEnableCustomReduceRate
a3b688b7,mMissionEndingFadeOutTime
a3c3cd19,mSplashVelH
a3cdbf1e,mWarpColRadius
a3d2b473,Curl
a3d69239,SkyDome
a3d9fc9a,mIsPlayerPress
a3e1ace5,mDamageCapValue
a3e6d43c,mWallCheckCol_RadiusEasy
a3e7eb32,mObjColCapsuleParams[1]
a3eb11fa,WaitDamage_Umbrella
a3f5c293,mFootPrintAnimBuffer[2]
a41cefd5,mBurst_KnockBackRadius
a41d00df,mWallCheckCol_OffsetEasy
a42b972b,Hair4_L_0003
a42c6b02,mPhysics
a434d128,mThirdGroupBulletSecondAfterPaintFarD
a4380922,OpInk_Damage
a43e1625,mBurst_Damage_Near_Ch1
a4598ea7,mRainAreaFrameHigh
a45a7814,mCanons[7]
a45cdcda,mImpactRadius
a4603b24,mSwingAroundPaintStartFrame
a46b493e,mWaveTimeMin
a46e824e,mSplash_C_Num
a4792160,Sp_Start_SuperShot
a47d54a4,mRailSpeedRate
a482d976,mAdditionalGndCol_Radius
a4873064,mSpout_RotateMaxSpeedFrame
a4893a3c,mFestResultDucking
a4963db1,mRiseMinHeightAddOneTarget
a4a0b9b9,mFuwaWidth_Alone
a4b4ed79,mFinalCrushFrame
a4b89434,mRotSpeedSwing
a4bd5cb5,mSecondGroupBulletNum
a4be047c,mMinimumSetToPrepareFrame
a4c00be7,mBounceVel
a4c020e1,mBurst_SplashVelL_Enemy
a4c36b3,Wait_Ed
a4cbfdf8,mSwingDownShotRepNumList
a4cf1973,mBoxBuffer[0]
a4d9648,front1_0101
a4e226a6,mMoveFrmH
a4f061e2,mSplash_C_WallDropPaintTarget2FrameMin
a4f30735,mResCloudRotate
a4f7e6e7,mBurst_Radius_Far_Tutorial
a4fa7c89,param
a4fae758,mVerticalSwingIntens
a5023f69,mPreColLoose
a50d20cf,mOceanOuterMeshNormFadeStart
a50eac8a,mSpeedSlowDist
a510dceb,mPlayerFallYOffset
a51658d6,mDistanceToPillar
a517bb50,mCanopyPaintRadius
a519e68c,mSplashDamageInsideMiddleValue
a5200410,mSplashDamageReductionEndFrame
a52f5752,SakelienCannon
a54d7a7f,mStartPointScaleMaxDist
a54f13c7,Jet_SprLanding
a550b72b,mDegYaw
a56158df,OpInk_Damage_Lmt
a579b97c,mAnimParamsBuffer[12]
a579fedb,Repelled
a58738f6,mPlayerRotRate
a599f8f5,mMove_VelScale_SettingOcta_
a59b0b16,mControlForceInvRotate
a59ca077,mHeightAttenuCurveFreq
a5a28585,mContactJumpPanelCrossSaveSpeedRateVS_SettingOcta_
a5a5e804,mEachGroupFirst_WallDropPaintTarget2FrameMin
a5ad5a33,mLimitAxisAngle
a5b392eb,mShootPenaltyFrame
a5b6dbe5,mMaxTime
a5bc3d14,mCrossPaintRayLength_B
a5bd0db4,mSplashDamageOutsideMaxValue
a5be8203,Weapon_ChargeStart00
a5db1fc9,arm1_R
a5df2b0c,mFadeOutRhythmFrame
a5e6ef66,front_0105
a5e82413,mAccMax
a5e9d100,mRecvWarpDist
a5fd345,SwingDownHorizontalEd
a6003456,mInnerConeAngle
a60378dd,mShowerRadius
a6045b98,mGettingFrame
a61141ef,Jump_BBll00
a611856f,mNegaAcc_AfterExpand
a61bc45c,mAccMin
a620ae25,mBaseSpeedComeOverRateLowSpeed
a6225d02,mMaxSpeed
a622913a,back_0103
a626f2f8,mIsDrawSilhouetteLine
a627708e,mBulletPaintBaseDist
a6308283,mStepSink_RotBias
a631f3c8,WalkRightShoot_Umbrella
a63724a7,Rally
a638439d,mBurst_SeFrm
a63e6da9,mSplashPaintRadius_FullCharge
a643cbaf,mSplash_C_InitVecYRate
a649d915,mEnemyPhysicsParams
a656084b,mEachGroupFirst_WallDropPaintTarget2FrameMax
a6578c1f,mSplashDamageInsideMaxValue
a65f105,mSideStepUnrelaxFrmOneMuzzle
a65fcba7,arm3_R
a669dfc7,DashEd
a66f2e92,mFirstGroupBulletFirstInitSpeedJumpingBase
a671c523,mFlyingHoheiMissileRepeatNum
a67c4d46,mTrackPaintRadius
a67e259a,mFootPrintWidth
a6805d21,mEndDist
a6892d3b,Wait_Shop_Change_Clt_F
a68e5828,mSideStepUnrelaxFrmNoSquid
a68ed5b0,mGentleShotParams
a6a76fb5,NoMoney_loop
a6af2087,mLoockBobmOnEscape
a6c789c,mPos1
a6ca4139,mSplash_D_PositionWidth
a6cebca0,mFirstShootingTermBulletNum
a6dcab58,mFormParamsBuffer[1]
a6e34173,mLookSyncDelay
a6e6bcba,mJumpSplashParams[0]
a6eeb825,mBackStepNearCancelBossDist
a6f39f06,mKnockBackToPlayerWithUmbrella
a6fcb1bc,Sp_Start_SprLanding
a6fee73f,mBombCoreParams
a70381ad,mSplash_C_WallDropPaintTarget2FrameMax
a70e1074,mAttackPaintFinalRadius
a71a0361,mOpenOffsetFrame
a7244a7e,mMoveRotRollRaio
a726d830,mChaseDegreeHorizonMinB
a72b6f59,mFlyTargetPosOffset
a72b7290,mHeightTable[7]
a73766b6,mChargeFrmL
a74352af,mModelUpRotateBoundDegreeReduce
a743fe7d,mWingDamageStamp
a74716a6,mThrowVelocityFar
a74b635b,mChaseStartBaseSpeed
a7578bfa,mStepSink_RotDegH
a765924f,mEnemyRailable
a76bf086,mSplash_B_PositionWidthY
a76f022f,mIsDiverType
a76f9e18,SpinnerShot
a7724558,mBurstAimMoveFrm
a777d648,mFadeStart
a77b0679,mNoiseMaxLengthRealMax
a7832c72,Hair_all_0002
a78970f9,Greeting
a78ad700,Sp_Start_Tornado_Ed
a7970cc9,ServiceWaitHime
a7974f21,mThirdGroupAfterGroundMaxSpeedOffset
a798a971,mWaveTimeMax
a79c49c0,mDanceAnim[6]
a79da190,arm2_R
a79f09ac,mBurstWaitFrame
a7a625b6,MsnDemo_Start_Nrml
a7afa4a9,mBarrierShapeBulletAtStart
a7ba7886,mSimpleShotActiveMax
a7bbdc6b,mFindStopTime
a7c1dd9e,WalkShoot_WtrCtr
a7c2f90a,WaitGrindLeftTurn_GHoko
a7c9b5a4,center1_0300
a7cc4719,mCentralStation_RememberFade
a7da14d0,mPillarDamage
a7e278d4,mShotNumOneTarget3
a7e95440,Tnk_Coop_Wait
a7f63fb0,mCameraBuffer[8]
a7fb616b,mSwingDownVFrame
a806ea9d,mDegPitN
a8090308,mHitWallSplashMinusYRate
a810770a,mInkBarRainTimeInRefresh2
a810dda9,mStandbyFrame
a813021f,mIsUseMultiTex
a813876,mApproachStartStateFrame
a816c169,Hair1_R_0201
a81d7fef,RunHold_Twins
a8236ec8,mBurst_SplashVelH_Ch1
a82aae3e,mUseSwingAroundDistAfterArmorBreak
a82f7023,mCentralStation_BossAppearanceDemoFade
a838bf51,mExplodeDamageRadiusNear
a83e75a2,front2_0005
a85a1878,mEffectOffsetYHuman
a85c4ff3,mBurst_Radius_Middle_SJ_H
a860899f,mSuperJumpTimeFrame
a867b597,mSecondGroupBulletFirstDrawRadius
a8852d04,mStealthVolumeMax
a88dc9d0,WorldWaitHit
a89d6c20,mAerialSpeed
a8a17210,WalkLeftHold_WtrCtr
a8a3988f,Hair1_L_0201
a8ad8860,mAutoFinish_Enabled
a8b0b96c,mSniperCameraPlayerAlphaChargeRate
a8b2fcda,mThinkMessageBuffer[0]
a8b5eb8e,mCanopyBaseAirSpeedXZ
a8be6f24,mBoost_JumpVel
a8beba33,mRiseFall_Altitude_Kf_D
a8cf125,mRotPatrolSpeedSink
a8d8957f,mFirstGroupBurst_PaintR
a8dff400,mDegBiasMin
a8e0f693,mOffsetY_Visible
a8e19723,mFirstGroupGroundCrossBoundRate
a8e645c2,AttackEnd
a8f008c6,back4_0201
a8fd5e66,amiiboPose_Standing_Photo
a912939c,mThirdGroupBulletNum
a91c1c5d,mWingDamageCharge
a923c12e,side3_R_0004
a926abfd,mEachGroupAfter_WallDropPaintTarget0FrameMax
a9270bf5,mLand_VelKdXZ
a92ef4c3,mFreezeFrmMinCharge
a92ff5a6,mRejectMagSquidH
a9477778,Hair4_L
a95256b6,mSplash_C_FirstAroundCenterCollisionRadius
a9555214,mRotSpeedSwingDownCombo
a96b6642,mScale
a971f1b8,Hair3_R_0005
a9795343,mImmediateDestroyDamageThreshold
a97bbea1,Jump_Grind_Glng_Ed
a98686d1,Sqd_Walk
a99b3c80,mGambitIdolMotionBuffer[2]
a9a2612e,TeamColor
a9a4fb2a,amiibo_Disappear
a9abfb90,mFootPrintLengthScale
a9b28997,mMuzzleOffset
a9c7b6a7,Hair2_R
a9da9e70,CloudModelingParam
a9db8d3d,mCollisionFieldPlayerRadiusBottom
a9e14f44,ThrowHold_Rllr
a9fca674,mExplodeCoreSlideMax
aa0487d3,SceneBgmMissionBossParams
aa057ab5,TurnStopLeft
aa0a1dda,mContactDashPanelCrossSaveSpeedRateVS_SettingOcta_
aa1711,MoveVel_Human
aa1b1841,mSwingDownComboEdFrame
aa282561,mStaticCapsuleParams[4]
aa34a30e,mAdditionalWaitFrame
aa3ab0c,side3_L_0004
aa4454e7,mReflection
aa474389,mBufNumTrack
aa48024,mInkConsumeUmbrella
aa4c2812,amiiboPose_StandingVss_02_Umbr
aa5ce4f9,Hair3_R_0200
aa6d07a4,mDanceAnimLv3[3]
aa78c195,mMsgLv2TimerSec
aa795e51,mCandidateDistance
aa7d7612,mCrossPaintRadius_MaxCharge
aa849423,nape3_0201
aa886a8a,mOfstMax
aa88d56f,mPlayerColRadiusHigh
aa8eb9ba,mCoopCanopyDamage
aa901cd3,Sakepuncher
aa9809a0,Wait_Plaza_Brave
aaa78d0a,mSphereSplashRoundAxisY1
aaaa6bf2,mGndCol_Offset
aaac6eee,Return_L
aab162fe,Win_Umbrella_St
aac03dd2,mSennyuFadeTime
aac53e41,Low
aacedc43,mEventRush
aad1a8fc,OpInk_VelGnd
aad54bb2,mEachGroupAfter_WallDropPaintTarget0FrameMin
aad95606,mMinStepDiv
aae5131f,BreadQuickIndication
aae8a9ed,mRotateSpeed
aaea7849,mInitVelSpeedRateRandom_Repeat
aaefe180,mSplashAngleOffsetYaw
aaf00939,mPlayerLookDistance
aaf7aa41,TouchIC_Umbrella_St
aafd8a28,mAfterSwingRotSlowFrame
aafdd637,mHumanMotionBuffer[0]
aafe4c57,mBurstTimingLowSpeedFrame
ab00ea2,mCanFindStealthEffectOnlyInCaution
ab0ab454,mDamagePlayer
ab1706a8,WalkBackHold_WtrCtr
ab18a5cd,mEnemyAppearInterval2ndHalf
ab1e2f7c,mUseLv4
ab448418,mRotSpeedPatrol
ab57b4a0,mPillarRotateAcc
ab6176a4,mSplash_D_WallDropPaintTarget2AlphaEnd
ab6f661c,mIsSilhouetteLineDot
ab76cd4b,mStealthVolumeMin
ab7c64c0,mStartPos_YawDeg1
ab7ca095,mPillarRadiusForEvasion
ab833485,mBulletCollisionRadiusForFieldInitRate
ab8637e3,mRotSpeedSearch
ab9460c0,mGravity
ab9a3b77,mEachGroupAfter_WallDropPaintShockRadius
aba0ce83,mReturnSpeedLv4
abb70222,CloudParam
abbc2e50,mEdgeImpact
abbc9275,mTakopterAlive0MessageFrame
abc25dc9,mIsSpawnAtThisMtx
abcb2cd8,mForceVelUnsetTime
abcb671d,mIgnoreContinuousDamageFrame
abd3cd35,mShiokaraDanceAnim[4]
abdbcd26,mDynamicsParamsBuffer
abe30944,mInitVelAndBaseSpeedHigh
abebfd7b,WaitGrindLeftTurn_Nrml
abee3ec8,mBarrierShape[3]
abf15d67,mRotRate
abf3efd7,ThrowHold_BothHands
abf6ca9a,ThrowMiss_Nrml
abfbb738,mDiffusion0VerticalDegree
abfed3a9,mMiuraHiMessageBuffer[1]
ac0dd04a,mDispDamage_DistNear
ac1669cd,mAttackIntervalFrameInMiddle
ac24b07b,mInitVelDegRandom
ac2727b3,mSwingShotTiming
ac2d3da3,mComboParams[3]
ac30ed5c,mDetectPillarIsFrontOfPlayerAngleDeg
ac352d53,mInnerRadius
ac3843b4,mHitWallSplashOnlyCenter
ac44b8c9,mSpeedDownRateInZero
ac4873de,mBindCapsuleHeight
ac602361,mRotSpeedSink
ac6358dd,mSpiralSplashInitSpeed
ac68341e,mDetectRollerCoreHitDistance
ac787441,top_0104
ac7ba91,CIRCLE_RED
ac7f3aea,mDefenceObjRadiusFlickerKd
ac921b5f,mEnergyAbsorbFrmH
ac948773,mExpandFrequency
ac9d0ae,mDynamicsSelfColCancelAnim
aca0ca23,mDamageToEnemy
aca1295a,mStall_StartWaitTime
aca385ed,mStartAttenuScale
aca69068,mIsFixedMode
aca72830,ServiceWaitAtarime
acb6e68e,mPredictLightOnFrame
acb7c48,Happy_St
acbb29b6,mStampSpeed
acc3d54c,mVolumeLinkDefaultFactor
accca34b,mAttackPaintInitRad
acd03bd4,mFinalCrushStRotFrame
acd40981,mSplitCamMax
ace34ebd,mPosZ
ace4207c,nape2_L_0005
ad0670df,mPunchPattern
ad0c638c,mStepSink_AirFrame
ad0d90c1,mTargetFrameAnimFill
ad143162,mGearRewardOffsetScale
ad1681d5,mOuterSphereRadius
ad321fef,mFrictionHitGnd
ad32992d,PatrolSt_L
ad373d8,mThirdGroupBurst_KnockBackCoreImpact
ad3c8c30,mDefenceObjRadiusFlickerCycleFrame
ad3d304e,mPaintInertiaStateTime
ad4dc4aa,mDamageCenterMax
ad53711a,mBarrierShape
ad564066,DuckerTroubleParams
ad58359b,mCoopInkConsumeSplash
ad5cc83b,Hair_all_0002
ad623b67,mRandomRewardOffsetScale
ad6f8f03,mBombPattern
ad7766ab,mBulletPaintMaxRate
ad77842a,mSpeedClean
ad8af5be,mColGnd_ColR
adaae502,mFootPrintAnimBuffer[19]
adacc260,mGoal_Fade
adaf9331,mLeanAngleLerpRatio
adafa665,mFirstGroupBurst_Damage_Middle
adb9c9f4,mLauncherChargeRateForBurstAndPaint
adc2aaea,Hair1_R_0001
adc4da59,m_ParamsArray[3]
adc6481d,mbEnableDOF.bool
add34374,mCoopBurst_Radius_Far
add37de1,mChargeStWaitFrameCombo
ade4e86b,mBurst_SplashPitL_LastBoss
ade910ff,ToHumanStandby_Twins
adef71f7,mAirResistY
adf8ba90,mCmn_DelayRate
ae07576a,mLuminanceGradRange
ae0eb59e,mCheckCol
ae2398f7,mGravityVelMax
ae27726b,SceneBgmShopParams
ae2b07c8,mDynamicLightGridSize
ae2be564,mSpout_RotateMaxSpeedDegree
ae3643f,FireL
ae382e8b,mFriction
ae3afa7f,NoMoney
ae45ff0d,mWallCheckCol_Offset
ae586d79,mKnockbackVelFrGnd
ae591a52,ChaseSlow
ae65452b,mBombIntervalFrame
ae656b33,mPaintRadiusAddOrScale
ae664446,mSimpleShotInterval
ae66afb4,mVolumeZeroDist
ae6d39b0,mLostFrame
ae79afba,mVertexRadius
ae89edde,TalkBaseDir15
ae8e8218,mPlaneBuffer
ae972b03,mFirstGroupSplashFirstOccur
ae9b4a4b,mEnemyActiveMaxCoef
ae9e6bc8,mSphereSplashDropDrawRadius
ae9fb709,mProudMessageBuffer[3]
aea2d0b6,mCollisionFieldRadius
aea34c78,mAdditionalChanceTimeOnDamage
aea8e6b2,mShotActionLerpSpeed
aeaacc73,mShotIntervalAround
aeaca91f,mSplash_C_InitSpeedRandomZ
aeaf253a,Sit_Sleep_Ed
aeb9f82f,amiiboPose_StandingVss_00_Umbr
aebb5f8e,mInkHidableParams
aebe24e5,mDamageCenterMin
aebef285,mSpeakInterval
aebf6238,BombThrow_VelZ
aec1a738,mChaseTargetOffsetDist
aed47bb0,mParentHitCheckFrame
aed6e13c,ConsumeRt_Sub_Low
aedbde9c,front1_0103
aee0b62f,WalkBackHold_JetPack
aeeb5d57,mCameraBuffer[15]
aeed5cc7,mFullChargePierce_SettingOcta_
aeefcee6,Curl_single_getsock12
aef037d0,mSecondGroupSplashDrawRadius
af078a65,Hair2_L_0200
af1ba0b5,mActionBuffer[3]
af24d02a,mBoneName
af2d01b1,mItemDropOffset
af38cf7e,mApproachStartBaseSpeedComeUnderRate
af3d850f,Sp_Start_BombLauncher_Ed
af496f16,Win_Twins
af4e0551,SquaringOffR
af51544e,mStampEdImpact
af55dad2,Wait_MakingOcta01
af60eeb9,mGear_Tank
af64ed26,SquidMove_Up
af7b63cd,mWallCheckOffsetY
af84d340,mEnableColorGrading
af888f7a,Hair1_R_0200
afa3e822,mBurst_GoldenClamOnly
afab5fe3,mActionBuffer[10]
afac6a74,mFirstGroupSplashDrawRadius
afbd49c0,Sp_Start_SprMissle_Ed
afc3983e,DynamicsSetParams_Manual
afc88680,mDribblePosY
afdd373,mPlayerMakeFadeTime
afdd8d80,mAquaBallBombCoreSmallDamgeRate
afdda094,mModelUpRotateBoundDegree45ToAddDegree
afdf1c07,MsnDemo_Start_Rllr
afe32df5,mSplash_B_InitSpeedNoRandomNum
afe674f8,mPreColRadius
afe814ac,PatrolEd_R
afe8ef22,mArmRootLeanReviseRotSpeed
afe9566b,mSwingDownComboSignRotFrame
afed221,mAdhesion
afeda569,mPlayerVelAddRateY
affa3a40,mAttackCheckPos
b000c018,mCustomMainLightIntens
b0050c89,Win_Chrg_St
b006fae4,mRandomUDBias
b00a29ca,mLeapStampStRotCnt
b00e5d0c,mEachGroupFirst_WallDropPaintShockRadius
b00f58c4,mPaintAreaOffsetX
b0172fc6,mLoopAnimInterp
b017578d,side2_L_0001
b03703d5,mContinue_Pop
b04315ac,mHangCurveDegree
b0470ebe,mFlyCountMax_Attack
b047e8e8,OpInk_VelGnd
b0509933,mVelDamping_Global
b0599d6d,mWaterCutterChaseAcc[4]
b074918,mBurst_Radius_Near_Enemy
b074eb2,mWallDropPaintTarget0Alpha
b078d6da,mMieScatteringSymmetricalProperty
b0800dc1,mGambitIdolMotionBuffer[3]
b0800dcd,mRotRateLv4
b08686b8,WalkR
b095a116,mShockWaveRadius
b09aec13,mJumpAttackUseMiddleRangeLv3
b09d6ed7,Walk_Plaza
b0a07fdf,mRotSpeedRadInCharge
b0a34e29,Position
b0a90d1b,mBulletSimpleParam
b0abbfba,mGndColOnMovingObj_OffsetY
b0acdf3c,mRespawnFrame
b0ae9906,mBurst_SeFrm_Ch2
b0b4c61a,mDefenceObjScaleMin
b0bad9e8,mCanopyShotFrame
b0d138d6,mSplash_C_WallDropPaintShockRadius
b0d55b41,mRefreshPaintRaduis
b0d7d17a,backB2_0103
b0d95d3b,mFramePreJumpToUfo
b0fd113e,mCoopDamageFar
b0ffafa4,mFuwaCycle_Alone
b127b68d,mMinWatchMoveSpeed
b12a350e,mFlySplash_PaintRadius_Ch2
b137cc5d,mSplashDepthFullChargeScaleRateByWidth
b14562b8,mArmRootLeanTolerance
b14e9c70,Sqd_ToSquid
b151125,mInitVel_MaxCharge
b156357c,mIsLarge
b15dd6e6,mNoticeFrame
b16226cd,mAirRegistInPendulum
b16baf26,mNotMuzzleMovePlayerDist
b1768862,mMonitorRotateY
b189cb0c,Wait00
b18df2a4,mJumpAttackAttack
b18f69af,mLand_GravL
b1952e60,SwingDownHorizontalEdLoop
b1a9cd9b,mThinkMessageBuffer[1]
b1aac094,mPlayerPos
b1abf3ee,mPillarHeight
b1ac1d,mSummonCenterAngleDeg
b1ac2db7,mRotSpeedRad
b1ad95ae,MsnDemo_Goal
b1b84352,WalkHold_Tornado
b1c4cee0,mShotChaseLimitSpeed
b1c983f9,mTakopterDeathImpact
b1d667da,mChaseStartBaseSpeedComeOverRate
b1d9d8e7,mSplashBulletNum
b1df07ff,mStartPos_Offset2
b205d511,mBaseSpeedMinCharge
b21e9d1b,mCurveStateNextStateMinDegreeAxisX
b2212c74,back1_0101
b221809,mAerialVelYToBind
b2290e77,nape1_0005
b236482f,mRepaintTime
b23d4772,mRiseFall_RiseDelayFrm_ToHuman
b24991d5,Hair1_L_0003
b24efaf7,mInkBarSideMoveCycle
b26ec2e3,mObjColHeight_Chance
b26f1917,mIsLookAtPlayerInFind
b26f4514,mBurst_SplashVelL_Ch2
b26f5287,JumpAttackSt
b27e58e6,mPlayerFallFadeTime
b2914ddb,WalkDamage_Umbrella
b2934385,mImpactParams
b29e1db2,mPillarColWidth
b2a54d2c,mIsCheckCol
b2ac27d7,mSplash_D_WallDropPaintTarget0Speed
b2adc891,mPillerHeight
b2bad5c7,Sp_Start
b2c8fc74,mShiokaraDanceAnim[5]
b2cd26a8,mEnemyExplodeCrossPaintRadius
b2d17f98,mInitVelSpeedRateRandom
b2dca5c8,mFirstGroupBulletInitSpeedRandomZ
b2df9901,mFirstGroupGroundMaxSpeed
b2e5e2e8,mMiuraHiMessageBuffer[0]
b2e64564,mBurst_SplashOfstY_Ch2
b2e8eb97,back5_0201
b2f50f89,mBarrierShape[2]
b30fc334,mBurst_Damage_Near_SJ
b3150169,mSplash_D_NumDepletion
b315960d,mSplash_B_Num
b3171985,mChaseBaseSpeedComeUnderRate
b3173ec2,mQuickComboRotSpeedAccDegPerSec2
b317bd2c,mScratchForceEndFrame
b319a837,mMaxChargePaintRadiusRateGroundToOther
b31c2262,mAttractSpeedDownAcc
b31f28b8,mInkRecoverStopCanopy
b32865f4,mScatteringFadeEnd
b32b7a21,mDropIkuraWaitFrame
b3331420,mStaticCapsuleParams[5]
b33c98c3,mFrameMoveMin
b33d0d3,mPerlinNoiseScale
b33ea6d9,mFinishPlayerVelRateY
b345e49e,mEnableFog
b3472655,mDefenceObjScaleMax
b34bbd4,mSuddenShowerDistance
b353c819,mIsReactBombCore
b3588061,mBoundVictroyLiftTiltSuppressMinDegree
b35e9c5c,mBallDeg
b3665382,mActorMax
b36c7a07,mTalkRadius
b37636e5,mDanceAnimLv3[2]
b3798680,mSplash_A_CollsionRadiusForPlayer
b37db0eb,mOffset2
b37ebc8e,mMarkingFrame
b39498af,mNewsBoardImageInWait
b399f9f1,mBloomParam
b39be13a,mThirdGroupSplashFirstOccur
b3a51113,mDamageMaxMaxCharge
b3a87934,mSpan
b3b1f8ce,BackWait
b3b3aaba,mDashKdLv4
b3b82d37,mModelOffset
b3c53087,mOnDamageSEInterval
b3d5a959,mPillarPlacementRadius
b3d83917,mBindDistRailPoint
b3dfdd4c,mIsCustomAutoExposureRange
b3e1ceea,mCanopyBaseSpeed
b3e3b80f,mFestLoopRegion
b3e6e776,mHumanMotionBuffer[1]
b3ea6bd0,mSwingDownComboAttackNumLv1
b3ea8683,mSecondHalf
b3f36787,WaitShoot_SprMissle
b4085edb,mCanopyDirXZ_DiffDeg_H
b40fe241,CutterSt
b4104f53,mOnGeyserFrame
b42890e3,mContinuationFrame
b42c5fb2,mTowardStraightDist
b42cc3f3,Hair4_L
b4362bbb,mHitStopSlide
b4370bc,mCameraBuffer[4]
b437a9c3,mStartLuminance
b44787c6,mIndex
b4486770,mBurst_SplashPitH_LastBoss
b4676b3d,mRandomLRBias
b468c46b,Hair1_L
b47c2114,mSearchRange
b488cf45,mCollisionPlayerRadiusMaxMid
b48a1649,mBulletRotKnockbackableParams
b4a58136,mRejectPlayerRatio
b4b1d443,mFootPrintAnimBuffer[18]
b4badc40,mStartFadeFadeStopTime
b4d3beae,mDropSplashPaintRate
b4dc2f3b,mHPDefault
b4deb6c0,mDefenceObjRadiusFlickerCycleGap
b4dfeb18,m_ParamsArray[2]
b4e476a3,mTwoShot_DOFMiddle1stTapNum
b4e707f3,mChargeSpeedFastSink
b4ee5d10,Fall
b4f2efd4,Splashed_Ed
b4f384cf,mIsFootPaint
b4fba902,mColletorRewardTargetPos
b4fcdb5c,mSplash_A_DrawRadius
b5069473,mMiniMap_DOF
b516c641,mEyeDirectableOffsetY
b5171c3b,mBulletReverseTorqueRate
b52074db,mPaintGauge_SpecialFrmM
b5258008,Down
b528876f,mFirstGroupBulletSecondAfterPaintFarD
b52f4e6b,mStartDist
b52f6c26,mLv4MiddleRailRadius
b5360ce2,mComboParams[2]
b5369be9,head_root
b54268f,mContactJumpPanelCrossSaveSpeedRate
b5469d0,mCollisionRadius
b55ad6fd,mMostSpeedSplashSplashPaintScale
b55c43a2,side1_L_0004
b56f33ed,front01
b5707677,mPrepareAnimStretchFrame
b57335cb,mSearchRayHeight
b579d94e,mLimitAngle
b57f7df1,mProneCntHelmet
b57fc29e,mAirFrm
b58572fc,mChanceSinkFrame
b58c63db,mBurst_WaitFrm_Ch2
b58e62fc,mMaxChargeColRadiusForPlayer
b5a20747,mThermalDistance
b5a75a1e,mCrossPaintRadius_LastBoss
b5a7b067,mShotMonitorHeight
b5b9e76c,mStandUpImpact
b5d386ca,SceneBridgeBgmLastBossOctaParams
b5d42dbd,mSplash_D_WallDropPaintTarget1Alpha
b5e4a94f,mStablePaintIntensityInBravo
b5e7eb2b,mVoiceActorInWorldNormal
b5f685dc,mBurst_SplashVelL_Mission
b60091f4,mActionBuffer[2]
b60942d7,mRepulseRotMaxFrame
b61549e8,mDirectHitDamage
b61b1fc4,mUseLv3
b61e4cb7,mDegBiasKf
b6276753,FesEF
b627c5a0,mArmorOffset
b62a7ee9,WalkBackHold_BigLaser
b63700ad,mCoopThirdGroupBurst_Damage_Far
b63bfaf2,mInkBarRotateMinSpeedDegPerSec
