10001d9a,mDiffusion0HorizontalDegree
947092c0,mFlySplash_MinScaleHighest_Ch2
947696c6,WalkDamage_Nrml
9485eaaf,mSwingAroundAttack
9489350d,animInterp_Obj_CentralStationDoor_Close_Octa
948f0f89,mOctaMapScale
94959fad,mSpout_SplashDrawR
9498885c,Hair02_00_Lose_BBll_St
949c9965,FieldEnvSetDawn
94a417d7,mHomePosRadius
94a6e8c6,Hair00_05_Lose_BBll_St
94b2f6a,mLookArea
94b5838a,SwingDownHorizontalEd2
94b61299,mLightColCheckDist
94b7d822,mWingChargeRotRatioMax
94d00014,mMoveRotRollLimitAngle
94d17308,mSecondPeriodMaxChargeFrame
94dd2afe,Win_Twins_St
94e2c1fb,mDropIkuraWaitFrameAfterDemoSkip
94e8745,mSideStepOneMuzzleInitVel
94f81f90,mIntensity
94fc5531,mSplash_B_WallDropPaintTarget0Speed
9508154d,ThrowHold_BBll
950f75d7,scaler_0200_Translate
9511882e,mNearShotRange
951419,amiiboPose_SittingVss_02_Nrml
951c1422,Hair00_05_Sp_Start_SprLanding
951c408,mSelfKnockback
951d1012,mHeightTable[5]
95242be2,mPredictAlertFrame
9528db1d,mInWaitFrame
952a4c77,mDashOnlySpeedLv4
952f0e14,mSangoDeadFade
9536e6b0,mBangDownBig_Backswing_Frame
953c9897,mReadyCameraPushWait
95424f8d,mSplash_D_PositionOffsetY
95434778,mBurst_SplashVelH_Ch0
9547ff86,Hair3_L_0003
9547ff86,Hair3_L_0003_Scale
95486e24,Hair02_01_Wait
954cd707,mShotStAnimRate
954d194c,mSwingPlayerBulletCollisionSize2Min
954f8523,frontL_0200_Scale
95751491,mReachDistanceXZ
9584c83a,mBurst_Radius_Far_Cnt0
958b94d1,Hair2_R_0004
958b94d1,Hair2_R_0004_Scale
959ad4ae,Hair02_01_ThrowHold
959c69b9,Wait_Plaza_Fes_HeadJelly
959c724b,mApplyMapObjPhysicsThoughSteppedMainField
959c8d3c,nape1_L_0005
959c8d3c,nape1_L_0005_Translate
959dd,Start2
959df9c0,DuckerVictoryHeroOctaParams
959e5736,mMaxSpeedPatrol
95a151f1,mSwingDownHEdFrame
95a5dce1,mColPlayerOffset
95a7504a,mEndFrame
95aa2b42,mDanceAnim[4]
95aac027,backC_0104
95aac027,backC_0104_Rotate
95b401f1,mBurst_EachLength_Bias
95b81a94,mBurst_Damage_Middle_MaxCharge
95c6e88c,TakeOut_Transceiver
95c8ca94,animInterp_Lft_LastBoss00Floor8P180x15x180_Octa
95d1286,mMoveTargetPosOffset
95da9e39,mUnbindByStateSuspensionMaxFrame
95db6cc3,mSplashAroundOnDestroy
95e0c8ed,mBombReflectRadius
95e26e89,mThrow_KnockBackDegree
95e567c0,BossStartWaitDummy
95ffda7f,mInkConsumeCoreMaxSpeed_MWPUG_High
9600aba4,mReflectionRateWall
96083b41,mChanceCntSink
96195cf,mFlyCountMin_Attack
961c4d70,mStartPos_YawDeg0
961cbcc1,mSecondGroupWallCrossBoundRate
962002c5,mFallOrbitChangeNum
96291820,mProjShadowDensity
9638ad3a,mBomb_KnockBackRadius
963cc674,mSplashBurst_EmitInterval
9646ba35,mSwingPlayerBulletCollisionSize2MinAngleX
964ce697,mHover_AdditionalFrm
96503119,mSwingDownShotNWayNum
965c648a,mLossOfColorWaitFrame
96636509,front2_0104
96636509,front2_0104_Translate
9663730f,mVertices
966558a3,mRiseHeight
966a8e85,WaitOff
966c1a96,mCanons[5]
967c7a09,ThrowHold_Bubble
968d762,mCoopFirstGroupBulletAfterCollsionRadiusForPlayerOffset
968e2874,Hair02_00_Demo_Result_Selfy
9691c2c5,mInkBarRadius
96941a53,mDiePaintRadius
96967779,mBulletLifeTime
969743e0,mLerpToTargetRate
9697b8b0,Jump_InkArmor00_Ed
969c2c84,mEnemyWeaponsWalkingShotParams
96a0d387,mHitStopNoiseAcm
96ab5671,mMeterAnimToBlinkFrame
96bef903,mSwingPlayerBulletCollisionSize2Max
96bfff66,mLand_RotI
96c08e5f,Demo_Walk02
96ce7b0d,mCharge_Frm
96d91d79,Hair03_00_Walk_Plaza
96daff3c,Hair02_00_WaitHold_BigLaserP
96de0a90,mSecondGroupGroundMaxSpeed
96ec56ea,Silhouette_DistNear_ThermalInk_Low
96edff22,Hair00_05_Attack_Brush01
96ef0772,RunRightHold_JetPack
96f649d7,top_C_AnimReduce
96f97bf1,mBoxBuffer[2]
97001de9,Wait_Plaza_LookImportant_Insert
9703ce28,mModelScaleBumpWall
97041373,ComeOn_Nrml
9714161f,mAttackSinkRate
97225a01,mSuperJumpDecideFrame
97294094,mWaterFall_FadeInTime_Coop
97307434,ParasiteA_random
9738e9a,mFlySplash_Distance_Ch0
973b3ea8,Hair01_05_Xpose_00_BBll
973dc10c,Hair2_L_0005
973dc10c,Hair2_L_0005_AnimReduce
9742e244,mBangDownSmall_Backswing_AnimStFrame_FromRA2BDS
9744386d,mWingChargeRotRatioMin
974abf3,mPlayerTargetSolidDistanceXZ
974fdbfe,mAnimParamsBuffer[10]
9751abf,stereoJackOutputVolume
975898e8,mTargetPlayerLockOnDebugPrintCenterX
9767070a,mSphereBuffer
9767e674,Sp_Start_Ed
976b6a41,mLock_SplashPitH
976d033b,Obj_PassengerA_random
976dfe81,mDOFStart
976fc182,mBeatSrcEnd
9779c8a7,mIsEscapeFromBombInHide
977c530f,mBurst_KnockBackKb_SJ
97872e67,mTurbunShellCameraInterp
97899eab,Lose_Twins_St
978da089,MsnDemo_Start_Blaster
9791389d,mDelay
9799bb22,mGroup
979caace,mWallDropPaintTarget1Frame
979d611,Sqd_amiibo_WaitFreeze
979d7ae9,mIntroCameraInterp
979f3bf4,mShotIntervalCurve
97a8aeca,Hair02_00_Wait_Making01_St
97b61b93,MissileEd
97b67386,MoveVel_Human
97b67386,MoveVel_Human_Low
97b883f0,Hair1_R_0002
97b883f0,Hair1_R_0002_Scale
97bb5417,back_C_Scale
97bcab2d,mStartPos
97c3e752,Hair02_01_Attack_Rllr
97c8a5d2,mJumpAirBreakRt
97cf5716,Jump_BigLaser00_St
97d24dfc,mSplash_C_PaintNearR
97d39b1f,mAutoFinish_VelForward
97d3a841,mImpactEndDist
97deeb96,mDegRandom_MWPUG_Mid
97e269e,Wait_Making02_St
97e63d01,mMsgOnStampComboCountNum
97e85ad8,mChargeBulletSpecialCol_Scale
97ed7954,nape2_0200_Rotate
97f440a3,Hair1_L_0201
97f440a3,Hair1_L_0201_Rotate
97f562db,Hair00_05_Win_BBll
97fc95d8,mStartInkShowerFrameInDashWait
98134a49,Hair00_05_ThrowHold_BothHands
9813f81a,mPlayerVelAddRate
98141a55,mBalance_FrontBackAmbience
981505ed,mOceanDetailNormalRate
981e47e3,mStaticCapsuleParams[6]
982406f9,NpcParam
982508e5,SwingDownVerticalEd
98253b64,Surprised_loop
982871a6,BossWaitDummy
9830aba0,Jump02
9834c69e,Hair01_05_Walk_Plaza
983591a4,mScatterSplashMinSpanBulletCounter
983b26b4,mInvokeMotion_JumpGnd
983e5585,mPressSize
983e9fdd,mSmallModelScaleDistance
9840cc83,mSplash_A_PositionWidth
98439c61,Hair02_01_TouchIC_St
98441e3f,mNearAlphaEnd
9845410a,mFrameSpawnZako
984cb58e,mEndingDelayFrameFest
984d0f7,mCoopThirdGroupBulletAfterDamageRateOffset
984e33f2,mDamageToEnemy_Slow
9852db7d,nape1_0200_Scale
9859928c,mStaticPlaneParams[0]
985b6526,mDanceAnimLv3[1]
98616b04,Hair02_01_WaitHold_Nrml
9864fc6d,mRotLimitAngleCharge
986fa57e,mBarrierRadiusFlickerCycleGap
9876a23a,mThirdGroupSplashLastOccur
98785bc3,mTargetOutCircleAddRadius
988392b2,FieldEnvSetCloudy
9884c176,mIsLookAtEvent
988ce61e,mIdolTCMotionBuffer[]
988d450b,Hair00_05_ThrowMiss_Piyo
988e573e,mDamageFrame
9890e3fc,mBaseInitSpeedZ
989da34a,mRotateDynamicsStartFrame
989f197b,mSunShadowCheckConeAngle
989fe976,search
98a2dfea,mJetFootPaintCollisionRadius
98a30416,Sit_Relax01
98a84f6a,mWallDropPaintGroundRadius
98a8f1c,mSpiralSplashRoundSplitNum
98a96d1,mAnimNameRight
98b69a93,mZakoActiveMax
98bf4fff,mEscapeSearchTime
98c6ebc4,mBurst_Damage_Near_Cnt2
98c8e1d0,mLifeEventFog
98cbb4b5,mHumanMotionBuffer[2]
98d11e7b,SwingDownShotEdLoop
98d8089d,mDiveFloatVelH
98e32972,mHP_Low
98f2b434,mSphereScaleEndDistFirst
99013b0,Hair01_05_ThrowHold_Piyo
99028e1d,mInkConsume
99049ca4,Turn_Umbrella
990b00a3,Pose_TeamSnapshot_10times_Umbrella
990b9bea,front1_L_0105
990b9bea,front1_L_0105_Rotate
991261f4,mDieDemoDir
9913b568,mSecondGroupBulletAfterDamageRateOffset
991fb651,mRiseMinHeight
99265c20,mConnectMargin
99275374,mRadius
992d607f,mCrossPaintEllipticRate
99327a02,ChargerCharge
993bb143,mMapMainLightIntens
99407cd0,back3_0004
99407cd0,back3_0004_Scale
9944e10,BoneOffset
9948842d,mPeriod_FirstMid
99546019,mBurst_WarnFrm_Cnt0
995e3f95,mBurst_Damage_Near_Ch0
99683350,mDefenceObjColRadiusMax
9968b93a,RunHold_BombLauncher
996fb07,mSpout_SplashCollisionR_Second
9978ae75,mInkBarMoveCenterPos
997991e6,mCanopyHitShieldAttackDamage
9988c7c5,mPredictPlayerMove
999ae5e,mTargetChaseAirMaxYSpeed
999dd84a,Hair02_00_Wait_Shop_Chrg
99a3b22d,JumpShoot_Nrml02_St
99a4f636,Hair1_L_0200
99a4f636,Hair1_L_0200_Translate
99a5306c,mDamageToPlayer
99a607b6,mBoostStepDelayFrame
99a6b754,Hair01_05_ThrowHold_BothHands
99a6e6a3,mFindStopCnt
99b22e96,mSplashSplitNum
99b70666,Jump_Umbrella00
99bb6f4e,Hair03_00_Lose_Umbrella_St
99bf4bb1,frontL_0200_Translate
99bfa7fa,mBindCapsuleOffsetY
99c6c2e5,mAtarimeDebtTargetPos
99d14330,Hair02_01_Attack_RllrBig
99d1e98d,mEyeBarrierShape
99d85c4a,mBarrierShape[1]
99dbd87a,mBombShotFrame
99deda64,mDontClimb0Frame
99f2736a,mS32ParamBuffer
99f30259,Dying_ChaseFrm
99f30259,Dying_ChaseFrm_Mid
99fcdae3,Hair1
99fcdae3,Hair1_AnimReduce
9a08b2db,backB1_0103
9a08b2db,backB1_0103_AnimReduce
9a1bbde0,mSplash_C_WallDropPaintTarget0Speed
9a20ee34,mWalkingShotFrame
9a2269d9,ChargeEdLoop
9a238c46,mSinkAcc
9a23ac5d,amiiboPose_Standing_Selfy
9a261797,mArrowRadius
9a2a8a5,Hair2_L
9a2a8a5,Hair2_L_Scale
9a2f0e53,mBodyDamage
9a2fa7c3,mBurst_SplashVelLMid
9a3117ff,animInterp_Enm_OctLeg
9a33c787,mHop_PitchH
9a512161,mMinChargeColRadiusForPlayer
9a5b9300,TouchIC_BBll_St
9a685b4d,mBombGroupName
9a6b6566,mReplanFrame
9a7ee1c,mSpout_SplashPitL
9a825164,mShotNumOneTarget2
9a839237,mTiltDownAnimAngle
9a849e58,mThinkMessageBuffer[2]
9a86cccc,mCoopFirstGroupBulletFirstCollsionRadiusForPlayer
9a898c1f,mShotPostShotFrame
9a8b06aa,Dying_AroudFrm
9a8b06aa,Dying_AroudFrm_Low
9a9bd31f,mDefenceObjColRadiusMin
9a9cc497,ChaseR
9aa11a91,Hair1_L_0003
9aa11a91,Hair1_L_0003_Rotate
9aa19e48,amiiboPose_SittingVss_00_Umbr
9aa88438,mTargetSearchRadius
9ab30308,mPlayerLookEndTimeStartServiceAnim
9ab7442,mPatrolRotEndDeg
9ab82366,nape2_0002_Rotate
9ab86940,backB2_0103
9ab86940,backB2_0103_Rotate
9ac27c53,Sqd_Jet
9ad4669b,mPlayerSpeedMax_LostArmor
9ae09cf3,EyeUvDirectableParams_Manual
9ae3af05,mGoalShapePlayer
9ae86407,nape2_Translate
9ae903b5,mDynamicsSphereParams[19]
9aee297e,mChaseEndFrame
9af50772,mTotemBounce
9af5cefc,mDiffuseMin
9af5f575,Hair02_01_WaitHold_Sp
9af81def,mTargetSearchUpHeight
9af8347,mInitialDelay
9afbc389,animInterp_Lft_DecaSlopeP90x30x150_Octa
9b1366af,mEffectLimitAnglePitch
9b2ae019,mLastSuccessAnimUpdateRate
9b2f563,mTargetPlayerLockOnDebugPrintScale
9b34ca41,mRefreshDemoLv1
9b36862c,nape2_0200_AnimReduce
9b3d353f,mEnterAnimName
9b3f9b03,mIsUseFeint
9b6e3ca1,GraffitiObjMgr
9b793b69,Jump_Umbrella00_Ed
9b7f2349,mSunShadowCheckStepDiv
9b83d9be,mPlayerReactionInterval
9b84e567,mCollisionRadiusMiddle
9b8f63df,center4_0300
9b8f63df,center4_0300_AnimReduce
9b937fc,mTiltSpeed
9b962f62,mDamageWait
9ba1f9c1,top_Translate
9bad5e02,mGambitIdolMotionBuffer[0]
9bb0164c,backC_0104
9bb0164c,backC_0104_Scale
9bb5de46,mSplashDamageMinValue
9bbbd187,mArmor_WearTimingFrm
9bc1e39f,mVelGnd_ChargeFull
9bc6b284,mSumisoaeTiming_Interval
9bda96e,mFinalCrushDamageToPlayer
9bdc8d47,mMaxDistance
9bdffdda,mChargeStWaitFrame
9be4bbde,mAppearPaintRadius
9be5a13f,mDelayFrameForRespawn
9bf6f5f6,mLerpRate
9bf7281c,mFanAngle
9c098a7d,mThirdGroupBulletBoundPaintRadius
9c0faf77,WalkDamage_Rllr
9c10e853,mRadiusRayCheckHitCanopy
9c12157d,Xpose_00_Umbrella
9c14ac93,mFirstGroupBurst_Radius_Near
9c16993,mBreadImpact
9c26d05a,mJumpVel
9c26f2b1,mExplodeRadius
9c2f8a6a,mCoopThirdGroupBurst_Radius_Near
9c3233d4,mDegBias
9c33c64,mMarkingFrameMid
9c379803,mNearDistance
9c3a8c72,mPlayerVelBufferSize
9c489b91,mHikikomoriDetectionRate
9c526363,mSwing_KnockBackRadius
9c5699c2,mBurst_KnockBackKb_Cnt0
9c63f2dc,animUpdateRate_Enm_OctLegSpinner
9c63feaa,MoveVel_Stealth
9c63feaa,MoveVel_Stealth_Mid
9c72b87f,Hair00_05_Shoot_GHoko
9c790360,mFinishImmAfterFrame
9c7bfd9a,mAirKDXZInFlyAway
9c80b4a1,mCautionAcc
9c81dae3,LevelDieDemo
9c8ffc50,mSwingJumpPaint_StartFrame
9ca2883e,mHideActorBuffer[15]
9ca780ff,mModelDirection
9ca9d58b,mProudMessageBuffer[1]
9cb3466a,mSquidMotionBuffer[]
9cb58219,mIsAttachCompass
9cb76704,mFirstGroupBurst_KnockBackKb
9cb90567,mPaintMiddleRadius
9cc55f6d,InkArmor_Invocation
9cccdfd3,mCorePaintSlowMoveWidthHalf
9cd60e6c,mCameraObstructFrame
9cdc3fa1,Hair4_L_0005
9cdc3fa1,Hair4_L_0005_Scale
9cdd3fd5,mCameraBuffer[17]
9cdeb737,mArmor_ReleaseTimingFrm
9ce4d3a7,mRejectMagSquidJump
9ce8e1fa,mSideJumpCheckColRadius
9cf5092,back1_0002
9cf5092,back1_0002_AnimReduce
9d04d642,mContactJumpPanelVelKdVS_
9d081564,mMonitor
9d0c2db8,mDefaultAnimName
9d11df73,Hair03_00_Lose_Rllr_St
9d123da4,mBrakeStateAirResistY
9d12a91e,mCanopyNaked
9d25acac,mFrontPosLerpRateInPatrol
9d2a6cb1,DokanWarp_MoveFrm
9d2a6cb1,DokanWarp_MoveFrm_Mid
9d2dc237,mActionBuffer[1]
9d2fbfe9,Hair01_05_Lose_Rllr_St
9d346fae,mSplash_B_DrawRadius
9d374a93,mHideActorBuffer[2]
9d511bbf,Hair4_R_0200
9d511bbf,Hair4_R_0200_AnimReduce
9d595a66,mRoughness
9d5a7490,WalkLeftShoot_WtrCtr
9d5fd02d,RunBackShoot_Nrml
9d63b78a,mSplash_C_WallDropPaintTarget1Alpha
9d77fdfd,mColScaleHolding
9d8b0846,Jump_Grind_Twins_Ed
9d8c3043,Hair02_00_Wait_Shop_Glng
9d90924e,mMove_BrkGnd_W
9d933e23,mColOffsetWeak
9d94d17c,mThirdGroupSplashFirstDropRandomRateMax
9d9d3d61,mActionBuffer[12]
9da08440,mShotKnockBack_AirBreakRt
9da374e9,Hair03_00_ComeOn
9da6807,mSubRt_Effect_ActualCnt_High
9dae3d7f,SceneBgmMissionOctaIidaBombParams
9dc1f552,backA_0104
9dc1f552,backA_0104_AnimReduce
9dc34e22,mPresageFrame
9dc532e1,mPillarColHeight
9dc58978,mKColThick
9dc964af,RunLeftShoot_Nrml
9dcd0ef2,mMoveSpeedWakeup
9dcd3a9a,mChargePickRateLv2
9dcfadf1,mPaintGauge_ShotPitchRt_Vel
9dd92bc,mSquidTransform
9ddf52ff,mOceanDistUVScaleFreq
9ddfed9a,HangUp_St
9dea86d5,mSpout_SplashDrawR_First
9df44de3,mAttackTime
9df9d9c7,mLineJoinAngle
9dfd7c27,animInterp_Obj_Streaming_PlazaTVA
9dff508c,mCollectorOtherTargetPos
9e0d9cfb,mDynamicsSelfColParams_Casual
9e0f04d0,mHeightAttenuScale
9e0f0e10,Hair02_01_Jump_Grind
9e12dbc,mShotKnockBack_MaxCharge
9e1b5f21,mComboParams[1]
9e1ff449,ThrowBomb_BigShot
9e25199d,DrawingTalk
9e27f016,mRollingAttack_SafeAltitude
9e3580e0,mRareMainWeaponPer
9e3f98ae,Wait_Plaza_Fes_Flag
9e4e07e7,Hair02_01_WaitShoot_Rllr
9e544e75,amiiboPose_SittingVss_02_Umbr
9e554ea4,Hair1_L_0200
9e554ea4,Hair1_L_0200_AnimReduce
9e59dc64,interior[0]
9e5a9050,DanceB_Shiokara_PreIntro
9e6164e7,WalkRightSwing_Rllr
9e65778d,mInterpMoveTypePush
9e673133,mThirdGroupSplashFirstDropRandomRateMin
9e6ed9f,Silhouette_DistNear
9e6f8804,mDamageToPlayerInStable
9e8e2530,mStartGrowFrameSincePatrol
9e958dca,mAttackDamageStartF
9e9cd030,mSwingDownHFrame
9ea43279,OpInk_JumpGnd
9ea43279,OpInk_JumpGnd_Mid
9eb2db08,mHeadBoneDirectableParams
9eb876d7,mCanopyShotOn
9eba6e98,ChargerShot
9ed4a43f,Jump_BombLauncher00_Ed
9ed9e7ef,mHeightTable[15]
9edfa3fd,mIsDrillPunch
9ee55c80,Open_Umbrella
9eea142c,Hair02_01_ThrowMiss
9effa823,mBurst_SplashAroundFuzzyRate_Cnt1
9f03bf5c,Sqd_amiiboPose_Jump
9f0bd647,mSplashPaintRadiusPileRate
9f1e3edf,T_Wait
9f213785,mContactJumpPanelMaxNumVS_
9f246d37,mAccY
9f2b0b4d,Surprised
9f38b48,mAttractSpeedDownDist
9f433e0e,mSideStepUnrelaxFrmOneMuzzle2
9f47d876,AalTvParams
9f50b25,mRopeC
9f511979,mShieldOffset
9f557430,mCoopThirdGroupBulletFirstDamageMinValue
9f5ea246,mShotRangeOut
9f60bee8,mAutoSwitchWait
9f66a922,ThrowMiss_BBll
9f66ba11,mExplodeDamageNear
9f67b8ab,mSpinPowerChargeTimeSec
9f68278e,mViewAngle
9f695d7e,Release
9f6ba5d8,mEatBombRadius
9f734f6a,mPlayLRAnimRotSpeed
9f7b9ec3,WaitGrindLeftTurn_BBll
9f7d2ac2,ComeOn_Rllr
9f81041c,Hair02_00_amiiboPose_Sitting_Drink_B
9f87a461,mMass_BombSuction
9f9eb384,mBurstFrame
9fa3e58e,mSecondGroupTargetSpeedXZ
9fa408ae,mBreadOutFrame
9fa5b25a,nape1_0005
9fa5b25a,nape1_0005_AnimReduce
9fad81a8,mInkConsumeSplashDepletionPercent
9faf6ac0,mAirFall_Octa_Delay
9fb1c2ef,Walk_Plaza_Brave
9fbf8890,mRotateSpinePoseRYaw
9fc74c1e,mShelterHidableParams
9fc7b32a,mEnemySensorBufferNum
9fc822ca,mChargeSpeedEquipWingSink
9fced01c,mContactJumpPanelAddSpeedOneBoundRateVS_
9fcef921,mBattleStartDemo_DokanWarpFade
9fd095f0,mCoopCrossPaintRadius
9fd15ccd,mNC_CrossPaintRayRadius
9fd4792b,mChaseEd_EndFrame
9fd806b,SubRt_Effect_Low
9fdeb363,nape2_R_0005
9fdeb363,nape2_R_0005_Rotate
9fe36ab3,mObjColOffset_Chance
9fe3c58f,mAttackPatternInLong_Lv1
9fe6bc92,Shoot_Wait_Charge
9ff2b8db,m_ParamsArray[1]
9ff7689d,mMinShotInterval
9ff9135d,DesignerParams
a0038d49,mRarityWeightTable
a01414fd,FishSchoolParam
a0143c70,mBurst_SplashPaintR_Mission
a0195424,Hair02_00_Sp_Start_BigLaserP
a01f975b,Hair01_05_GachiHokoDunk_Ed
a0211583,mKnockbackVelGs
a0234de,mIdolDemo_MultiTrackFade
a026d530,mDamageThreshouldDown
a02821a8,mCandidateBufferNum
a028f1f7,backB1_0103
a028f1f7,backB1_0103_Scale
a03c350b,mBombCoreCrossPaintRayLength
a03cd146,mFaraway_VelY
a03d0b29,mAppearWaitFrame
a0425dd5,mRiseFall_RiseAcc
a042831a,ActorParams
a046d4d,JumpShoot_Chrg00_Ed
a04780ad,mChargeMoveAcc
a054f20c,animInterp_Obj_Gateway
a059398c,Retract
a061e280,mBankedWaitFrame
a06297a,Hair00_05_Charge_SuperBall
a062d7f7,nape1_0002_Scale
a0723d27,mCoopInkConsumeCoreMax
a072a60c,mSpawnVel
a072b769,mTargetRadius
a07efe7a,mBurst_PaintR_SJ
a07fcc62,Hair01_05_Xpose_00_Umbrella
a082fb0b,mThirdGroupBulletAfterFrameOffset
a0860d23,mFallingDeathHeight
a086e89c,mVoiceActorInLastBossNormal
a0894e03,mInkConsumeCoreMaxSpeed
a08f807b,mCanFind_ByBullet
a0917686,nape2_0005
a0917686,nape2_0005_Scale
a09c19fb,Hair02_01_StaffRoll_Wait
a0a2a36d,mDynamicsSetColParams
a0a4ed63,mFirstGroupSplashFirstDropRandomRateMax
a0ab09c7,Nohand
a0accd2e,mAirBallHangFirstVel
a0ad132a,mChargePickRateLv3
a0ae9f27,mCoopPaintFarRadius
a0af9434,mBaseAreaMax
a0b59478,mHitSoundLimit
a0b6156f,mFirstGroupBulletUnuseOneEmitterBulletNum
a0b7407,mSecondGroupBulletInitSpeedRandomX
a0b9dc6c,mBurst_Damage_Far_LastBoss
a0bbfabf,mPostDelayFrm_MoveLmt
a0ccc735,mArmor_ColRadius
a0d2d5aa,mSplashBulletSpeedOffset
a0d3f6d0,front2_R_0105
a0d3f6d0,front2_R_0105_Scale
a0d92fdb,mSwingSmallBurst_Radius_Far
a0db1131,TalkSt
a0dc05fb,mRiseRotateMaxDegPerFrame
a0dc5b76,Hair2_L_0200
a0dc5b76,Hair2_L_0200_Translate
a0dd1550,SakelienSmall
a0debc3f,mThirdGroupBurst_Damage_Near
a0e59ac6,mCoopFirstGroupBurst_Damage_Near
a0e6f57e,WalkDamage_BBll
a0e9a552,Jump_Grind_Ed
a0e9cee2,mMostSpeedSplashSplashDrawRadius
a0ed2253,mTakoyakiTargetAroundPatterns
a0fbd828,mDynamicsPhysicsParams[]
a0fbf24a,mFlakeRoughness
a0fc9b42,mThirdGroupBulletFirstDamageMinValue
a0fe71a0,WalkHold_SuperStamp
a1041331,mRecvLerpRate
a107474,mBoundVelLen
a10e05d8,mStrategySetTable_Lv1
a113958f,mInterestLostFrame
a11e396,PoseB
a120f4d9,ChangeStateParamSunny
a12b51f9,mPendulumK
a136b072,mBurst_KnockBackKb_Cnt1
a1418251,Hair00_05_ThrowHoldHigh_Piyo
a14775fd,mCurveFrame
a1560ba9,mBurst_SplashPaintRHigh
a15fb974,mDailyRewardBuffer[3]
a16ae88f,mInkBarEnclosureStartFrame
a16b1b95,mAnimParamsBuffer[1]
a17d5d95,mDamy
a17d6cdb,scaler_0103_Rotate
a17e4ec1,Hair2_R_0004
a17e4ec1,Hair2_R_0004_AnimReduce
a1822aeb,mHide_ViewAngle
a18b1355,mPlayerColRadius_Gnd
a18dd2de,Hair01_05_Wait_Shop_Change_Hed_M
a1953796,Lose_Glng_St
a195ccde,Pose
a19876f5,ThrowHold_Nrml
a198e567,mFinalCrushColSize
a1995347,mWallDrop_Detach_Reject
a19feb5f,TalkWait
a1a23822,mThirdGroupSplashDepthScaleRateByWidth
a1a2f6d7,WaitShoot_Twins
a1a7b55e,mRotatePathRadius
a1a95c9,mRotateAxis
a1ab1bbc,mColRadiusVsBullet
a1ac64b1,Jump_GHoko00_St
a1bb429f,mQuickPillarOutFrame
a1bd3257,SearchSt
a1c3a972,mCureRate
a1d37115,mBreakEyeAnimRate
a1da61f0,mCharge_DecrFramePerGachaStick
a1daef57,mScale_Kp
a1ee7fa,mDynamicsSphereParams[0]
a1f451a5,mPostNoShotReqFrm
a1fafde0,mAreaOffset
a20f437f,mCrossPaintRayLengthMid
a212227f,Hair02_00_Shoot_GHoko
a2145e0d,mTrackPaintableOffsetZ
a2181b1a,mCanopyOpenEndBias
a23eb402,Relieved
a242d2a0,mAttackPaintInitRadius
a243c3ca,JumpShoot_Nrml01_Ed
a2448382,Hair00_05_Reload_SprMissle
a244ea50,mPaintNearRadius
a249aaf3,mBulletThrough
a24c7a90,mEffect_BigDamageScaleRate
a25197c6,Wait_Dresser
a252d057,Hair2_L_0002
a252d057,Hair2_L_0002_Rotate
a2625026,mMaxWatchMoveSpeed
a265cf58,WalkSlow
a26809a9,mDiveFrame
a273e80c,mDamageMaxMaxCharge_MWPUG_Max
a274fcce,mFly_CeilingKr_Y
a277634,mCanopyHitOtherCanopyDamage
a284f351,mAnimSetIdx
a28998a1,mCanopyInitSpeed
a292511a,mInkConsume_Enemy
a296217c,Hair02_00_Rolling_Twins
a297ab11,mUseGloveLv4
a29a3862,center3_0300
a29a3862,center3_0300_Translate
a29df4d8,mRejectMagShotL
a2a0fefc,mFootPaintOffsetYSink
a2ab22b2,mCoopSplashDamageInsideMiddle2Value
a2cb27d9,front1_0103
a2cb27d9,front1_0103_Translate
a2cf6a52,mMaxDamageLock
a2d21df8,mSubWeaponName
a2d7d306,mSleepMoveDistance
a2de767c,Sp_Start_SuperStamp
a2e15585,mChargeKeepSniperCameraMoveStartFrm
a2eb32f4,mMinimumSetToRunStartFrameReceive
a2f40433,mTargetUpdateMinDistance
a30278c6,WaitGrindLeftTurn_RainCloud
a309027a,mPitchLimitL
a3171025,mSplash_C_FirstAroundTotalNum
a32b0398,mOffsetZ
a330ed5b,mColRadiusVsPlayer
a34c1ab8,mDropSplashPaintRadius_FullCharge
a3570d2c,mFirstGroupSplashFirstDropRandomRateMin
a35c747b,mBaseAreaMin
a35f9ac4,ServiceWaitIida
a361780c,mLandSplashOffsetY
a3650163,Hair00_05_Win_Nrml
a3667ea3,mSlideKd
a366bc17,mIsKeepoutE2Reject
a36bdd6f,mSquidMotionBuffer[1]
a36eb56d,Wait_Plaza_ChairA
a3701f9b,backA1_0103
a3701f9b,backA1_0103_AnimReduce
a373c19c,side1_L_0001
a373c19c,side1_L_0001_Scale
a381dd68,mCoopInkConsumeCoreMin
a3842981,mSwingDownComboRepNumList
a384e529,ActorAnimInterpParams
a3854590,mLockOnNoPlayerToPlayerDelay
a38c34de,mBoneNames[3]
a38ef28d,NoMoney_Ed
a38ff32b,ThrowMiss_Rllr
a390191,mBulletBounceShotParams
a392c4ca,WaitGrindLeftTurn_Rllr
a39470cb,ComeOn_BBll
a397a02c,mSplash_A_InitVecYRate
a39f8193,mBurst_SplashAroundFuzzyRate_Cnt0
a39fe55b,mShotCollisionHitRadiusRate
a3ab5d10,Hair01_05_Xpose_00_Nrml
a3b3b6ae,mRandomRewardBuffer[0]
a3b62ffc,mEnableCustomReduceRate
